sampno,alpha,beta,mu,mu_short,tau,wane,sigma1,sigma2,MAX_TITRE,MIN_TITRE,obs_sd,rho_mean,rho_sd,titre_dependent,rho,rho,rho,rho,rho,lnlike,likelihood,prior_prob
27621,0.333333333333333,0.333333333333333,2.51160460289148,2.04187261300665,0.0598039034722943,0.739415643603569,0.136662141394492,0.0912140154781994,8,0,0.901533100377364,0,1,0,-0.280610786837451,-0.620333614193279,-0.57507075711821,-0.352349370263438,-0.359665301759455,-1489.2499508864,-1140.8231064109,-348.426844475503
27631,0.333333333333333,0.333333333333333,2.51160460289148,2.04187261300665,0.0598039034722943,0.739415643603569,0.136662141394492,0.0912140154781994,8,0,0.901533100377364,0,1,0,-0.280610786837451,-0.620333614193279,-0.495511637977564,-0.352349370263438,-0.359665301759455,-1481.44805745083,-1139.582913402,-341.865144048826
27641,0.333333333333333,0.333333333333333,2.51160460289148,2.04187261300665,0.0723288046304758,0.739415643603569,0.136662141394492,0.0912140154781994,8,0,0.935363575389217,0,1,0,-0.280610786837451,-0.620333614193279,-0.495511637977564,-0.352349370263438,-0.359665301759455,-1477.51765243831,-1137.90586703589,-339.611785402423
27651,0.333333333333333,0.333333333333333,2.51160460289148,2.04187261300665,0.0723288046304758,0.739415643603569,0.136662141394492,0.0912140154781994,8,0,0.935363575389217,0,1,0,-0.280610786837451,-0.63699226873693,-0.590858281470815,-0.352349370263438,-0.359665301759455,-1485.13254497257,-1139.38873596671,-345.743809005861
27661,0.333333333333333,0.333333333333333,2.51160460289148,2.04187261300665,0.0723288046304758,0.739415643603569,0.136662141394492,0.0912140154781994,8,0,0.920331220136272,0,1,0,-0.280610786837451,-0.63699226873693,-0.590858281470815,-0.352349370263438,-0.359665301759455,-1490.7008711026,-1144.66042727108,-346.040443831515
27671,0.333333333333333,0.333333333333333,2.51160460289148,2.36940454658573,0.0847820655145137,0.739415643603569,0.136662141394492,0.0912140154781994,8,0,0.920331220136272,0,1,0,-0.280610786837451,-0.63699226873693,-0.590858281470815,-0.352349370263438,-0.359665301759455,-1486.40548247307,-1152.03727335032,-334.36820912275
27681,0.333333333333333,0.333333333333333,2.51160460289148,2.36940454658573,0.0847820655145137,0.739415643603569,0.136662141394492,0.101863598442137,8,0,0.920331220136272,0,1,0,-0.280610786837451,-0.593445381594828,-0.590858281470815,-0.352349370263438,-0.359665301759455,-1488.98534127911,-1153.96981055038,-335.015530728725
27691,0.333333333333333,0.333333333333333,2.50069029571584,2.31316990615515,0.0847820655145137,0.758936024548717,0.136662141394492,0.101863598442137,8,0,0.920331220136272,0,1,0,-0.280610786837451,-0.593445381594828,-0.590858281470815,-0.341350354226156,-0.359665301759455,-1474.42458423418,-1136.41238590451,-338.012198329665
27701,0.333333333333333,0.333333333333333,2.50069029571584,2.31316990615515,0.0847820655145137,0.758936024548717,0.136662141394492,0.101863598442137,8,0,0.920331220136272,0,1,0,-0.280610786837451,-0.534261655490822,-0.543607299989017,-0.3388539148143,-0.359665301759455,-1476.33643880014,-1138.60085355032,-337.735585249815
27711,0.333333333333333,0.333333333333333,2.50069029571584,2.31316990615515,0.0698067224203035,0.687730277592575,0.145956757699303,0.0926286089691546,8,0,0.920331220136272,0,1,0,-0.280610786837451,-0.534261655490822,-0.543607299989017,-0.3388539148143,-0.359665301759455,-1484.51469946794,-1138.78966266761,-345.725036800333
27721,0.333333333333333,0.333333333333333,2.50069029571584,2.31316990615515,0.0698067224203035,0.687730277592575,0.145956757699303,0.0926286089691546,8,0,0.920331220136272,0,1,0,-0.455469957024597,-0.534261655490822,-0.543607299989017,-0.3388539148143,-0.359665301759455,-1489.17520690375,-1146.94598800265,-342.229218901101
27731,0.333333333333333,0.333333333333333,2.56850014634507,2.31316990615515,0.0698067224203035,0.687730277592575,0.145956757699303,0.0926286089691546,8,0,0.955646179306023,0,1,0,-0.455469957024597,-0.534261655490822,-0.543607299989017,-0.3388539148143,-0.359665301759455,-1500.63761354543,-1155.95936495157,-344.678248593856
27741,0.333333333333333,0.333333333333333,2.60678894024856,2.31316990615515,0.0698067224203035,0.687730277592575,0.145956757699303,0.0926286089691546,8,0,0.955646179306023,0,1,0,-0.455469957024597,-0.534261655490822,-0.543607299989017,-0.3388539148143,-0.359665301759455,-1498.19047940538,-1156.999965825,-341.190513580383
27751,0.333333333333333,0.333333333333333,2.60678894024856,2.31316990615515,0.0698067224203035,0.687730277592575,0.13832991500788,0.0926286089691546,8,0,0.963861438025847,0,1,0,-0.513657230230263,-0.534261655490822,-0.543607299989017,-0.3388539148143,-0.359665301759455,-1494.37093764904,-1150.8274990539,-343.543438595138
27761,0.333333333333333,0.333333333333333,2.60678894024856,2.10141298659599,0.0477148447888376,0.687730277592575,0.13832991500788,0.0926286089691546,8,0,0.963861438025847,0,1,0,-0.513657230230263,-0.534261655490822,-0.673162754825542,-0.345016941888288,-0.482030002146872,-1489.30752853294,-1149.6281944347,-339.67933409824
27771,0.333333333333333,0.333333333333333,2.60678894024856,2.10141298659599,0.0477148447888376,0.671024942796113,0.13832991500788,0.0926286089691546,8,0,0.963861438025847,0,1,0,-0.513657230230263,-0.655107245619777,-0.673162754825542,-0.345016941888288,-0.482030002146872,-1487.6538305265,-1145.90225282494,-341.751577701558
27781,0.333333333333333,0.333333333333333,2.60678894024856,2.10141298659599,0.0477148447888376,0.722276760808636,0.13832991500788,0.0926286089691546,8,0,0.963861438025847,0,1,0,-0.513657230230263,-0.655107245619777,-0.673162754825542,-0.345016941888288,-0.482030002146872,-1484.90074256896,-1143.65204194257,-341.248700626393
27791,0.333333333333333,0.333333333333333,2.60678894024856,2.10141298659599,0.0477148447888376,0.722276760808636,0.13832991500788,0.0926286089691546,8,0,0.963861438025847,0,1,0,-0.513657230230263,-0.655107245619777,-0.673162754825542,-0.345016941888288,-0.482030002146872,-1485.8878483004,-1141.21683396742,-344.671014332984
27801,0.333333333333333,0.333333333333333,2.6522062863723,2.10141298659599,0.119927185775483,0.722276760808636,0.133302362188777,0.0987371447591282,8,0,0.963861438025847,0,1,0,-0.513657230230263,-0.655107245619777,-0.673162754825542,-0.345016941888288,-0.482030002146872,-1501.20444854183,-1148.39259786487,-352.811850676966
27811,0.333333333333333,0.333333333333333,2.6522062863723,2.10141298659599,0.119927185775483,0.722276760808636,0.133302362188777,0.0987371447591282,8,0,0.995782494846177,0,1,0,-0.499775755677265,-0.583094521441639,-0.673162754825542,-0.345016941888288,-0.482030002146872,-1503.92795515992,-1143.03247478801,-360.895480371907
27821,0.333333333333333,0.333333333333333,2.6522062863723,2.10141298659599,0.0947460925553871,0.832446399956321,0.133302362188777,0.0939320614324713,8,0,0.972565489679786,0,1,0,-0.499775755677265,-0.583094521441639,-0.673162754825542,-0.345016941888288,-0.482030002146872,-1503.63799229952,-1142.74251192762,-360.895480371907
27831,0.333333333333333,0.333333333333333,2.57579584604987,2.19556707653696,0.0947460925553871,0.832446399956321,0.133302362188777,0.0939320614324713,8,0,0.972565489679786,0,1,0,-0.551533143445596,-0.637934959406955,-0.673162754825542,-0.345016941888288,-0.482030002146872,-1510.50178494753,-1149.85604535618,-360.645739591358
27841,0.333333333333333,0.333333333333333,2.57579584604987,2.19556707653696,0.133839483875828,0.832446399956321,0.133302362188777,0.0939320614324713,8,0,0.972565489679786,0,1,0,-0.285705900351184,-0.637934959406955,-0.673162754825542,-0.345016941888288,-0.482030002146872,-1505.2096960872,-1150.81422443481,-354.395471652392
27851,0.333333333333333,0.333333333333333,2.57579584604987,2.19212411272773,0.133839483875828,0.832446399956321,0.133302362188777,0.0939320614324713,8,0,0.972565489679786,0,1,0,-0.285705900351184,-0.629498979299536,-0.483740589538173,-0.345016941888288,-0.461541160400594,-1517.04378423747,-1148.36206456001,-368.681719677454
27861,0.333333333333333,0.333333333333333,2.57579584604987,2.19212411272773,0.133839483875828,0.832446399956321,0.133302362188777,0.11588184454028,8,0,0.972565489679786,0,1,0,-0.285705900351184,-0.629498979299536,-0.483740589538173,-0.345016941888288,-0.461541160400594,-1503.57598316737,-1144.22137718545,-359.354605981915
27871,0.333333333333333,0.333333333333333,2.57579584604987,2.19212411272773,0.110689587040411,0.832446399956321,0.133302362188777,0.11588184454028,8,0,0.972565489679786,0,1,0,-0.285705900351184,-0.629498979299536,-0.483740589538173,-0.369783868985307,-0.461541160400594,-1489.90248324075,-1142.08569436211,-347.816788878641
27881,0.333333333333333,0.333333333333333,2.57579584604987,2.19212411272773,0.110689587040411,0.832446399956321,0.133302362188777,0.10823708669469,8,0,0.969842749943522,0,1,0,-0.256637746254312,-0.629498979299536,-0.644621633021083,-0.531882770198639,-0.461541160400594,-1499.64430392203,-1145.11319496748,-354.531108954549
27891,0.333333333333333,0.333333333333333,2.57579584604987,2.19212411272773,0.0445304152970381,0.748604116823512,0.144501940473828,0.10823708669469,8,0,0.969842749943522,0,1,0,-0.256637746254312,-0.629498979299536,-0.644621633021083,-0.531882770198639,-0.461541160400594,-1496.32066337147,-1143.1745563581,-353.146107013372
27901,0.333333333333333,0.333333333333333,2.57579584604987,2.19212411272773,0.0445304152970381,0.748604116823512,0.144501940473828,0.10823708669469,8,0,0.962833843086807,0,1,0,-0.376690477015771,-0.629498979299536,-0.598383950667917,-0.534090325621051,-0.295222987484722,-1494.39807818476,-1144.61956475177,-349.778513432986
27911,0.333333333333333,0.333333333333333,2.57883593540348,2.19212411272773,0.0300215027294246,0.748604116823512,0.144501940473828,0.111502666387127,8,0,0.962833843086807,0,1,0,-0.376690477015771,-0.629498979299536,-0.598383950667917,-0.534090325621051,-0.295222987484722,-1499.19877550917,-1143.51739380605,-355.681381703122
27921,0.333333333333333,0.333333333333333,2.57883593540348,2.19212411272773,0.0300215027294246,0.748604116823512,0.144501940473828,0.111502666387127,8,0,0.962833843086807,0,1,0,-0.376690477015771,-0.602162730444692,-0.598383950667917,-0.534090325621051,-0.295222987484722,-1503.59010579092,-1143.69375032986,-359.896355461059
27931,0.333333333333333,0.333333333333333,2.57883593540348,2.19212411272773,0.0756171573886165,0.748604116823512,0.134243899941583,0.111502666387127,8,0,0.962833843086807,0,1,0,-0.321013288067043,-0.602162730444692,-0.598383950667917,-0.534090325621051,-0.295222987484722,-1506.02244009768,-1147.37133813397,-358.651101963708
27941,0.333333333333333,0.333333333333333,2.54545241638753,2.19212411272773,0.106002514520209,0.748604116823512,0.134243899941583,0.111502666387127,8,0,0.962833843086807,0,1,0,-0.321013288067043,-0.602162730444692,-0.598383950667917,-0.485178371033008,-0.515948403772197,-1494.34936163439,-1146.47780667255,-347.871554961846
27951,0.333333333333333,0.333333333333333,2.54545241638753,2.19212411272773,0.106002514520209,0.748604116823512,0.131442111134853,0.0896054691313852,8,0,0.944270316657514,0,1,0,-0.321013288067043,-0.648392479806358,-0.598383950667917,-0.485178371033008,-0.515948403772197,-1494.56984136311,-1140.5902795954,-353.979561767709
27961,0.333333333333333,0.333333333333333,2.54545241638753,2.19212411272773,0.106002514520209,0.711142351158597,0.131442111134853,0.0896054691313852,8,0,0.944270316657514,0,1,0,-0.321013288067043,-0.648392479806358,-0.598383950667917,-0.485178371033008,-0.557142167042519,-1500.59849715645,-1141.63678288717,-358.961714269286
27971,0.333333333333333,0.333333333333333,2.54545241638753,2.19212411272773,0.106002514520209,0.711142351158597,0.131442111134853,0.0830451058809387,8,0,0.944270316657514,0,1,0,-0.321013288067043,-0.642449403250772,-0.516614859558281,-0.485178371033008,-0.557142167042519,-1506.75618102066,-1147.54383486322,-359.212346157441
27981,0.333333333333333,0.333333333333333,2.46206402726149,2.19212411272773,0.101560787189351,0.665346386640927,0.138678009699569,0.0830451058809387,8,0,0.944270316657514,0,1,0,-0.321013288067043,-0.642449403250772,-0.516614859558281,-0.485178371033008,-0.557142167042519,-1502.59475231162,-1139.75605978959,-362.838692522035
27991,0.333333333333333,0.333333333333333,2.46206402726149,2.19212411272773,0.101560787189351,0.665346386640927,0.138678009699569,0.0830451058809387,8,0,0.95834344222008,0,1,0,-0.422874797035167,-0.642449403250772,-0.584454979863987,-0.423361861731332,-0.37419418079778,-1496.01095254853,-1132.5799216799,-363.431030868629
28001,0.333333333333333,0.333333333333333,2.46206402726149,2.19212411272773,0.101560787189351,0.665346386640927,0.134921187449028,0.0830451058809387,8,0,0.95834344222008,0,1,0,-0.422874797035167,-0.642449403250772,-0.584454979863987,-0.423361861731332,-0.37419418079778,-1493.19985819111,-1130.46735512105,-362.732503070066
28011,0.333333333333333,0.333333333333333,2.46989287521084,2.19212411272773,0.101560787189351,0.665346386640927,0.134921187449028,0.0830451058809387,8,0,0.95834344222008,0,1,0,-0.422874797035167,-0.642449403250772,-0.584454979863987,-0.423361861731332,-0.37419418079778,-1488.37866018417,-1136.53666440363,-351.841995780532
28021,0.333333333333333,0.333333333333333,2.46989287521084,2.19212411272773,0.125308708794669,0.787972523327305,0.124542688258222,0.0830451058809387,8,0,0.95834344222008,0,1,0,-0.422874797035167,-0.642449403250772,-0.584454979863987,-0.423361861731332,-0.37419418079778,-1494.9335505806,-1135.21681837613,-359.716732204466
28031,0.333333333333333,0.333333333333333,2.45500104241797,2.2196429552318,0.125308708794669,0.787972523327305,0.124542688258222,0.0830451058809387,8,0,0.95834344222008,0,1,0,-0.422874797035167,-0.756239449711256,-0.584454979863987,-0.378630221839008,-0.354381117063031,-1519.07566459741,-1145.60376637975,-373.471898217662
28041,0.333333333333333,0.333333333333333,2.45500104241797,2.2196429552318,0.125308708794669,0.752745203068416,0.124542688258222,0.0818535751502822,8,0,0.95834344222008,0,1,0,-0.422874797035167,-0.756239449711256,-0.649047578038631,-0.378630221839008,-0.354381117063031,-1504.55905915013,-1140.48650568436,-364.072553465765
28051,0.333333333333333,0.333333333333333,2.43655851016411,2.15373714107977,0.126337781950662,0.752745203068416,0.124542688258222,0.0818535751502822,8,0,0.95834344222008,0,1,0,-0.422874797035167,-0.756239449711256,-0.649047578038631,-0.325633678976867,-0.354381117063031,-1502.39777211861,-1141.6808481843,-360.716923934306
28061,0.333333333333333,0.333333333333333,2.43655851016411,2.15373714107977,0.126337781950662,0.752745203068416,0.131611969661123,0.0818535751502822,8,0,0.95834344222008,0,1,0,-0.422874797035167,-0.756239449711256,-0.649047578038631,-0.330077661778965,-0.354381117063031,-1513.88118340714,-1143.64595294885,-370.235230458296
28071,0.333333333333333,0.333333333333333,2.43655851016411,2.07493050630431,0.126337781950662,0.780329995307198,0.128422556958973,0.0628849477898823,8,0,0.95834344222008,0,1,0,-0.422874797035167,-0.756239449711256,-0.649047578038631,-0.330077661778965,-0.354381117063031,-1521.02015630985,-1144.56605186889,-376.454104440965
28081,0.333333333333333,0.333333333333333,2.43655851016411,2.07493050630431,0.126337781950662,0.780329995307198,0.128422556958973,0.0628849477898823,8,0,0.92440725730973,0,1,0,-0.422874797035167,-0.701989042358358,-0.593534793988896,-0.330077661778965,-0.354381117063031,-1499.31100908479,-1135.79394752836,-363.517061556424
28091,0.333333333333333,0.333333333333333,2.43655851016411,2.03033518789109,0.126337781950662,0.780329995307198,0.125725472727843,0.0600691852133399,8,0,0.94568172653719,0,1,0,-0.422874797035167,-0.701989042358358,-0.593534793988896,-0.330077661778965,-0.354381117063031,-1499.56205896358,-1141.4668372272,-358.095221736379
28101,0.333333333333333,0.333333333333333,2.43655851016411,2.03033518789109,0.126337781950662,0.780329995307198,0.125725472727843,0.0600691852133399,8,0,0.94568172653719,0,1,0,-0.345688235014789,-0.701989042358358,-0.593534793988896,-0.330077661778965,-0.354381117063031,-1505.50917869956,-1140.54905558286,-364.960123116701
28111,0.333333333333333,0.333333333333333,2.43655851016411,2.03033518789109,0.088832019271866,0.898633441228186,0.125725472727843,0.0847558078649152,8,0,0.94568172653719,0,1,0,-0.345688235014789,-0.701989042358358,-0.593534793988896,-0.330077661778965,-0.354381117063031,-1499.00722430546,-1139.53718808753,-359.470036217931
28121,0.333333333333333,0.333333333333333,2.43655851016411,2.03033518789109,0.0164902149414569,0.898633441228186,0.125725472727843,0.0847558078649152,8,0,0.94568172653719,0,1,0,-0.345688235014789,-0.701989042358358,-0.593534793988896,-0.317325299259995,-0.354381117063031,-1496.80660467622,-1132.69585378558,-364.110750890645
28131,0.333333333333333,0.333333333333333,2.43655851016411,2.03033518789109,0.0164902149414569,0.815228555707233,0.125725472727843,0.105955660011893,8,0,0.94568172653719,0,1,0,-0.345688235014789,-0.516534148063071,-0.593534793988896,-0.317325299259995,-0.354381117063031,-1502.75342952615,-1143.45940393698,-359.294025589169
28141,0.333333333333333,0.333333333333333,2.43655851016411,2.19565121380026,0.0164902149414569,0.815228555707233,0.125725472727843,0.105955660011893,8,0,0.94568172653719,0,1,0,-0.345688235014789,-0.516534148063071,-0.593534793988896,-0.450502335657715,-0.237816624968205,-1502.26477145295,-1138.01114062888,-364.253630824068
28151,0.333333333333333,0.333333333333333,2.43655851016411,2.19565121380026,0.0164902149414569,0.815228555707233,0.135994222869035,0.105955660011893,8,0,0.94568172653719,0,1,0,-0.316450421206997,-0.480018945303048,-0.593534793988896,-0.450502335657715,-0.237816624968205,-1508.87530831326,-1143.06637450227,-365.808933810994
28161,0.333333333333333,0.333333333333333,2.39764566465888,2.19565121380026,0.0164902149414569,0.83937951643405,0.135685304438344,0.105955660011893,8,0,0.94568172653719,0,1,0,-0.316450421206997,-0.480018945303048,-0.593534793988896,-0.450502335657715,-0.237816624968205,-1508.08085252141,-1144.77158085695,-363.309271664454
28171,0.333333333333333,0.333333333333333,2.39764566465888,2.19565121380026,0.0164902149414569,0.83937951643405,0.135685304438344,0.105955660011893,8,0,0.917350849833665,0,1,0,-0.306405789661132,-0.480018945303048,-0.520585598225806,-0.352101349824562,-0.386815888360681,-1506.47009002355,-1133.44434185839,-373.025748165155
28181,0.333333333333333,0.333333333333333,2.39764566465888,2.19565121380026,0.0178679350726951,0.83937951643405,0.135685304438344,0.0825704944057728,8,0,0.917350849833665,0,1,0,-0.306405789661132,-0.480018945303048,-0.520585598225806,-0.352101349824562,-0.386815888360681,-1503.00981617387,-1131.57902259913,-371.430793574737
28191,0.333333333333333,0.333333333333333,2.3936491541385,2.19565121380026,0.0178679350726951,0.83937951643405,0.135685304438344,0.0825704944057728,8,0,0.917350849833665,0,1,0,-0.229718612601888,-0.534409990663282,-0.573397735875614,-0.210998005522996,-0.386815888360681,-1505.93614247,-1135.9466735345,-369.989468935505
28201,0.333333333333333,0.333333333333333,2.3936491541385,2.19565121380026,0.0379916486106492,0.83937951643405,0.135685304438344,0.0903438277819614,8,0,0.936825091470108,0,1,0,-0.229718612601888,-0.534409990663282,-0.573397735875614,-0.210998005522996,-0.386815888360681,-1492.05949213932,-1128.2786079955,-363.780884143822
28211,0.333333333333333,0.333333333333333,2.31658144732655,2.19565121380026,0.0379916486106492,0.83937951643405,0.135685304438344,0.0903438277819614,8,0,0.936825091470108,0,1,0,-0.229718612601888,-0.534409990663282,-0.397404498426569,-0.183276720408347,-0.386815888360681,-1495.24226110534,-1133.31181503161,-361.930446073732
28221,0.333333333333333,0.333333333333333,2.31658144732655,2.19565121380026,0.0379916486106492,0.83937951643405,0.135685304438344,0.0903438277819614,8,0,0.915654635329106,0,1,0,-0.229718612601888,-0.534409990663282,-0.332386741870638,-0.183276720408347,-0.386815888360681,-1503.52408274639,-1136.78053138874,-366.743551357647
28231,0.333333333333333,0.333333333333333,2.39479281685721,1.92911160919412,0.00794920721163701,0.918426074324428,0.135685304438344,0.0903438277819614,8,0,0.915654635329106,0,1,0,-0.229718612601888,-0.534409990663282,-0.332386741870638,-0.29181792286889,-0.386815888360681,-1512.99237896255,-1150.41249623179,-362.579882730767
28241,0.333333333333333,0.333333333333333,2.39479281685721,1.92911160919412,0.00794920721163701,0.918426074324428,0.13909747165206,0.0903438277819614,8,0,0.915901513468222,0,1,0,-0.229718612601888,-0.534409990663282,-0.343381534259914,-0.167814797250388,-0.386815888360681,-1504.5433183157,-1148.08030947097,-356.463008844723
28251,0.333333333333333,0.333333333333333,2.39479281685721,1.92911160919412,0.0328408710522968,0.918426074324428,0.127595332991661,0.0903438277819614,8,0,0.915901513468222,0,1,0,-0.229718612601888,-0.534409990663282,-0.343381534259914,-0.167814797250388,-0.285565144700932,-1496.63764961879,-1136.36878806645,-360.26886155234
28261,0.333333333333333,0.333333333333333,2.39479281685721,1.92911160919412,0.0328408710522968,0.918426074324428,0.127595332991661,0.0903438277819614,8,0,0.915901513468222,0,1,0,-0.226442562426547,-0.549811290697222,-0.343381534259914,-0.167814797250388,-0.20645170386978,-1495.62218969861,-1139.35029837848,-356.271891320128
28271,0.333333333333333,0.333333333333333,2.39479281685721,1.92911160919412,0.0596988929145041,0.937155135022094,0.127595332991661,0.0903438277819614,8,0,0.913187834634485,0,1,0,-0.226442562426547,-0.549811290697222,-0.343381534259914,-0.167814797250388,-0.20645170386978,-1494.38764669393,-1136.53290113657,-357.85474555736
28281,0.333333333333333,0.333333333333333,2.39479281685721,2.13321393271065,0.0596988929145041,0.937155135022094,0.127595332991661,0.0903438277819614,8,0,0.913187834634485,0,1,0,-0.226442562426547,-0.549811290697222,-0.343381534259914,-0.167814797250388,-0.20645170386978,-1496.98312597907,-1144.00426580729,-352.978860171782
28291,0.333333333333333,0.333333333333333,2.39479281685721,2.13321393271065,0.0596988929145041,0.937155135022094,0.127595332991661,0.110579037106115,8,0,0.84442187520492,0,1,0,-0.226442562426547,-0.549811290697222,-0.343381534259914,-0.167814797250388,-0.20645170386978,-1499.8957571417,-1141.52869858357,-358.36705855813
28301,0.333333333333333,0.333333333333333,2.40166298380182,2.13321393271065,0.0529867455484373,0.937155135022094,0.127595332991661,0.110579037106115,8,0,0.84442187520492,0,1,0,-0.226442562426547,-0.549811290697222,-0.343381534259914,-0.167814797250388,-0.20645170386978,-1510.48346657642,-1151.70262698567,-358.780839590748
28311,0.333333333333333,0.333333333333333,2.40166298380182,2.13321393271065,0.0529867455484373,0.888564599666666,0.130916734184188,0.110579037106115,8,0,0.86498619420989,0,1,0,-0.226442562426547,-0.549811290697222,-0.343381534259914,-0.167814797250388,-0.20645170386978,-1491.9626571468,-1142.46266429247,-349.499992854333
28321,0.333333333333333,0.333333333333333,2.38583643428674,2.13321393271065,0.0529867455484373,0.859244449824229,0.130916734184188,0.110579037106115,8,0,0.86498619420989,0,1,0,-0.226442562426547,-0.549811290697222,-0.343381534259914,-0.299220683539466,-0.160866869177871,-1506.82571458293,-1150.93480473692,-355.890909846006
28331,0.333333333333333,0.333333333333333,2.38583643428674,2.13321393271065,0.0529867455484373,0.859244449824229,0.130916734184188,0.110579037106115,8,0,0.86498619420989,0,1,0,-0.226442562426547,-0.561721454220788,-0.343381534259914,-0.328467129202312,-0.160866869177871,-1496.92205410234,-1145.99289389975,-350.929160202594
28341,0.333333333333333,0.333333333333333,2.47240853720823,2.02504444078475,0.0549231096945102,0.813755709714638,0.130916734184188,0.110579037106115,8,0,0.86498619420989,0,1,0,-0.226442562426547,-0.561721454220788,-0.343381534259914,-0.328467129202312,-0.309339680366219,-1503.4032719262,-1149.90928815801,-353.49398376819
28351,0.333333333333333,0.333333333333333,2.47240853720823,2.02504444078475,0.0549231096945102,0.813755709714638,0.130916734184188,0.110579037106115,8,0,0.86498619420989,0,1,0,-0.226442562426547,-0.561721454220788,-0.535307302843655,-0.250574868774475,-0.309339680366219,-1488.13731368973,-1136.62381911907,-351.513494570659
28361,0.333333333333333,0.333333333333333,2.47240853720823,2.02504444078475,0.066603591916653,0.813755709714638,0.130916734184188,0.110579037106115,8,0,0.86498619420989,0,1,0,-0.226442562426547,-0.561721454220788,-0.535307302843655,-0.250574868774475,-0.309339680366219,-1479.94442030776,-1132.42553207537,-347.518888232393
28371,0.333333333333333,0.333333333333333,2.47240853720823,2.02504444078475,0.066603591916653,0.813755709714638,0.130916734184188,0.110579037106115,8,0,0.86498619420989,0,1,0,-0.223872743604214,-0.561721454220788,-0.481842207495729,-0.250574868774475,-0.309339680366219,-1484.33304561033,-1129.81990952784,-354.513136082492
28381,0.333333333333333,0.333333333333333,2.47240853720823,2.02504444078475,0.0654180811109751,0.813755709714638,0.130916734184188,0.110579037106115,8,0,0.900419090285911,0,1,0,-0.223872743604214,-0.561721454220788,-0.481842207495729,-0.250574868774475,-0.309339680366219,-1484.36439613552,-1134.10399117948,-350.26040495604
28391,0.333333333333333,0.333333333333333,2.47240853720823,2.02504444078475,0.0654180811109751,0.813755709714638,0.130916734184188,0.110579037106115,8,0,0.900419090285911,0,1,0,-0.223872743604214,-0.561721454220788,-0.58253147914771,-0.297673814307065,-0.309339680366219,-1500.77230143427,-1140.78444811058,-359.987853323696
28401,0.333333333333333,0.333333333333333,2.47240853720823,2.02504444078475,0.0654180811109751,0.813755709714638,0.130916734184188,0.0937658139411063,8,0,0.900419090285911,0,1,0,-0.326369585072353,-0.561721454220788,-0.58253147914771,-0.297673814307065,-0.309339680366219,-1496.42068017451,-1140.55614101239,-355.864539162119
28411,0.333333333333333,0.333333333333333,2.57459449567036,2.02504444078475,0.0589804344641301,0.813755709714638,0.130916734184188,0.0937658139411063,8,0,0.900419090285911,0,1,0,-0.326369585072353,-0.561721454220788,-0.58253147914771,-0.30550683663764,-0.178472769749327,-1487.88842178219,-1138.31996514385,-349.568456638339
28421,0.333333333333333,0.333333333333333,2.57459449567036,2.02504444078475,0.0589804344641301,0.813755709714638,0.130916734184188,0.082992415673227,8,0,0.897123037354601,0,1,0,-0.378064813326934,-0.561721454220788,-0.58253147914771,-0.36780817818593,-0.178472769749327,-1497.47805452916,-1143.22954375686,-354.248510772301
28431,0.333333333333333,0.333333333333333,2.45433726184576,2.02504444078475,0.0608484623691749,0.813755709714638,0.130924273167003,0.082992415673227,8,0,0.897123037354601,0,1,0,-0.378064813326934,-0.561721454220788,-0.58253147914771,-0.36780817818593,-0.178472769749327,-1500.64398294233,-1152.56707494059,-348.076908001747
28441,0.333333333333333,0.333333333333333,2.45433726184576,2.02504444078475,0.0608484623691749,0.813755709714638,0.130924273167003,0.082992415673227,8,0,0.884973436934654,0,1,0,-0.22371436788559,-0.541692510888744,-0.530153979032835,-0.36780817818593,-0.178472769749327,-1486.79860003141,-1139.43434277535,-347.364257256061
28451,0.333333333333333,0.333333333333333,2.45433726184576,2.02504444078475,0.0608484623691749,0.813755709714638,0.130924273167003,0.082992415673227,8,0,0.884973436934654,0,1,0,-0.22371436788559,-0.541692510888744,-0.530153979032835,-0.36780817818593,-0.178472769749327,-1485.00435525508,-1139.42830506664,-345.576050188437
28461,0.333333333333333,0.333333333333333,2.45433726184576,1.84554778813528,0.0608484623691749,0.813755709714638,0.130924273167003,0.082992415673227,8,0,0.884973436934654,0,1,0,-0.22371436788559,-0.541692510888744,-0.530153979032835,-0.244324275019999,-0.178472769749327,-1487.10945603665,-1137.99376028594,-349.115695750712
28471,0.333333333333333,0.333333333333333,2.45433726184576,1.84554778813528,0.0608484623691749,0.726476260370444,0.132617445988469,0.0629110905127559,8,0,0.884973436934654,0,1,0,-0.22371436788559,-0.541692510888744,-0.530153979032835,-0.244324275019999,-0.178472769749327,-1493.05851942517,-1139.70361794352,-353.354901481652
28481,0.333333333333333,0.333333333333333,2.3780999605165,1.84554778813528,0.0608484623691749,0.726476260370444,0.132617445988469,0.0629110905127559,8,0,0.884973436934654,0,1,0,-0.22371436788559,-0.697036470433576,-0.492756840321477,-0.254787277844612,-0.178472769749327,-1504.9286295273,-1144.72298268927,-360.205646838025
28491,0.333333333333333,0.333333333333333,2.3780999605165,1.84554778813528,0.0608484623691749,0.726476260370444,0.132617445988469,0.0629110905127559,8,0,0.884973436934654,0,1,0,-0.403648133816912,-0.553812987332664,-0.492756840321477,-0.254787277844612,-0.178472769749327,-1503.92156139596,-1144.5347651181,-359.38679627786
