sampno,alpha,beta,mu,mu_short,tau,wane,sigma1,sigma2,MAX_TITRE,MIN_TITRE,obs_sd,rho_mean,rho_sd,titre_dependent,rho,rho,rho,rho,rho,lnlike,likelihood,prior_prob
17551,0.333333333333333,0.333333333333333,2.39655459080454,1.88999891609039,0.0467719742604032,0.782548168445326,0.154025759303095,0.0400763693003993,8,0,0.902241725705234,0,1,0,-0.26710136619497,-0.496604173670666,-0.421758149710105,-0.21007306837726,-0.192927655471113,-1505.73162823619,-1138.36456003521,-367.367068200975
17561,0.333333333333333,0.333333333333333,2.42094639897413,1.96751979380119,0.0467719742604032,0.824335246606218,0.154025759303095,0.0710980873849363,8,0,0.902241725705234,0,1,0,-0.26710136619497,-0.496604173670666,-0.421758149710105,-0.21007306837726,-0.192927655471113,-1516.32013942149,-1144.471914627,-371.84822479449
17571,0.333333333333333,0.333333333333333,2.42094639897413,1.96751979380119,0.0467719742604032,0.824335246606218,0.154025759303095,0.0710980873849363,8,0,0.902241725705234,0,1,0,-0.26710136619497,-0.421312221471976,-0.421758149710105,-0.21007306837726,-0.141084416406404,-1506.62487663673,-1154.0458194934,-352.579057143324
17581,0.333333333333333,0.333333333333333,2.42094639897413,1.96751979380119,0.0467719742604032,0.78218757278109,0.144504018863472,0.0710980873849363,8,0,0.893347784882272,0,1,0,-0.26710136619497,-0.421312221471976,-0.421758149710105,-0.21007306837726,-0.141084416406404,-1502.5574770023,-1139.26590838008,-363.291568622224
17591,0.333333333333333,0.333333333333333,2.42094639897413,1.96751979380119,0.0295061856097157,0.78218757278109,0.144504018863472,0.0710980873849363,8,0,0.893347784882272,0,1,0,-0.26710136619497,-0.471200115445604,-0.421758149710105,-0.21007306837726,-0.301877056605564,-1497.6247417599,-1139.63400712337,-357.990734636532
17601,0.333333333333333,0.333333333333333,2.42094639897413,1.96751979380119,0.0295061856097157,0.78218757278109,0.144504018863472,0.0492643090535153,8,0,0.893347784882272,0,1,0,-0.365003824113942,-0.515086111389045,-0.421758149710105,-0.21007306837726,-0.301877056605564,-1504.45279922726,-1142.75363710527,-361.69916212199
17611,0.333333333333333,0.333333333333333,2.42094639897413,1.81313526070984,0.0295061856097157,0.682814672703817,0.144504018863472,0.0492643090535153,8,0,0.893347784882272,0,1,0,-0.365003824113942,-0.515086111389045,-0.421758149710105,-0.230341408698484,-0.177185589842056,-1502.33271409517,-1143.40868837484,-358.924025720335
17621,0.333333333333333,0.333333333333333,2.42094639897413,1.81313526070984,0.0295061856097157,0.682814672703817,0.135150424086969,0.0492643090535153,8,0,0.893347784882272,0,1,0,-0.279696012899239,-0.515086111389045,-0.445452464167276,-0.230341408698484,-0.177185589842056,-1501.55443657497,-1146.65954487926,-354.89489169571
17631,0.333333333333333,0.333333333333333,2.42094639897413,1.78846471187579,0.0295061856097157,0.791831433451061,0.135150424086969,0.0492643090535153,8,0,0.893347784882272,0,1,0,-0.279696012899239,-0.515086111389045,-0.445452464167276,-0.230341408698484,-0.177185589842056,-1490.94745962263,-1145.03180288875,-345.915656733871
17641,0.333333333333333,0.333333333333333,2.42094639897413,1.78846471187579,0.0295061856097157,0.791831433451061,0.135150424086969,0.0492643090535153,8,0,0.893347784882272,0,1,0,-0.189690613587861,-0.559051479196494,-0.445452464167276,-0.230341408698484,-0.270498105189584,-1497.39581010287,-1144.81158406698,-352.584226035895
17651,0.333333333333333,0.333333333333333,2.42094639897413,1.78846471187579,0.0507680303301314,0.873665942691891,0.135974784692223,0.0645345835478566,8,0,0.893347784882272,0,1,0,-0.189690613587861,-0.559051479196494,-0.445452464167276,-0.230341408698484,-0.270498105189584,-1502.37950376189,-1144.61111137323,-357.768392388652
17661,0.333333333333333,0.333333333333333,2.44475595651104,1.78846471187579,0.0507680303301314,0.873665942691891,0.135974784692223,0.0645345835478566,8,0,0.893347784882272,0,1,0,-0.189690613587861,-0.559051479196494,-0.445452464167276,-0.230341408698484,-0.166306133173338,-1490.8176076858,-1142.93901507941,-347.878592606392
17671,0.333333333333333,0.333333333333333,2.44475595651104,1.78846471187579,0.044322099996118,0.873665942691891,0.135974784692223,0.0645345835478566,8,0,0.893347784882272,0,1,0,-0.295021062820176,-0.559051479196494,-0.445452464167276,-0.230341408698484,-0.166306133173338,-1491.12031233366,-1145.04540025892,-346.074912074744
17681,0.333333333333333,0.333333333333333,2.50180436820382,1.75342989327639,0.044322099996118,0.873665942691891,0.135974784692223,0.0645345835478566,8,0,0.893347784882272,0,1,0,-0.295021062820176,-0.589846107290729,-0.491076813662199,-0.230341408698484,-0.166306133173338,-1486.00051380814,-1143.19099466629,-342.809519141848
17691,0.333333333333333,0.333333333333333,2.50180436820382,1.75342989327639,0.044322099996118,0.82087888229455,0.135974784692223,0.0542982358151925,8,0,0.877576457341151,0,1,0,-0.295021062820176,-0.410841767832228,-0.566237540478198,-0.230341408698484,-0.166306133173338,-1490.84155708431,-1144.16738244343,-346.674174640877
17701,0.333333333333333,0.333333333333333,2.60085943847542,1.75342989327639,0.044322099996118,0.904806924943899,0.135974784692223,0.0542982358151925,8,0,0.877576457341151,0,1,0,-0.295021062820176,-0.410841767832228,-0.566237540478198,-0.128604819085967,-0.166306133173338,-1494.16292982943,-1151.23155914534,-342.931370684094
17711,0.333333333333333,0.333333333333333,2.60085943847542,1.75342989327639,0.044322099996118,0.904806924943899,0.143427715432858,0.0542982358151925,8,0,0.877576457341151,0,1,0,-0.328838953011078,-0.575346348975708,-0.482289806885188,-0.21449462503992,-0.166306133173338,-1500.2923250431,-1149.86341809012,-350.428906952978
17721,0.333333333333333,0.333333333333333,2.60953123156863,1.75342989327639,0.0758484882437988,0.761072968171686,0.143427715432858,0.0575104488236929,8,0,0.877576457341151,0,1,0,-0.328838953011078,-0.575346348975708,-0.482289806885188,-0.21449462503992,-0.23244844433646,-1500.69779421074,-1145.21859879726,-355.47919541348
17731,0.333333333333333,0.333333333333333,2.60953123156863,1.75342989327639,0.0758484882437988,0.761072968171686,0.143427715432858,0.0575104488236929,8,0,0.877576457341151,0,1,0,-0.328838953011078,-0.584842644535736,-0.517537185237165,-0.21449462503992,-0.23244844433646,-1491.55218770134,-1140.12292687352,-351.429260827829
17741,0.333333333333333,0.333333333333333,2.60953123156863,1.75342989327639,0.0768445380859408,0.743383069726749,0.148137551209505,0.0487867839250757,8,0,0.877576457341151,0,1,0,-0.328838953011078,-0.584842644535736,-0.517537185237165,-0.21449462503992,-0.23244844433646,-1499.03619422195,-1144.18282243786,-354.853371784087
17751,0.333333333333333,0.333333333333333,2.60953123156863,1.75342989327639,0.0768445380859408,0.743383069726749,0.148137551209505,0.0487867839250757,8,0,0.877576457341151,0,1,0,-0.328838953011078,-0.584842644535736,-0.514168868012111,-0.240611720389178,-0.23244844433646,-1492.70069389597,-1140.4944577754,-352.206236120573
17761,0.333333333333333,0.333333333333333,2.60953123156863,1.75342989327639,0.0768445380859408,0.63791408633615,0.148137551209505,0.0680631802284878,8,0,0.877576457341151,0,1,0,-0.328838953011078,-0.584842644535736,-0.514168868012111,-0.240611720389178,-0.23244844433646,-1500.18616683386,-1149.34763777627,-350.838529057584
17771,0.333333333333333,0.333333333333333,2.63665280126765,1.84523231318945,0.0768445380859408,0.63791408633615,0.148137551209505,0.0680631802284878,8,0,0.877576457341151,0,1,0,-0.328838953011078,-0.410906515994031,-0.514168868012111,-0.372137217308769,-0.23244844433646,-1498.88678423418,-1155.90039814029,-342.986386093891
17781,0.333333333333333,0.333333333333333,2.63665280126765,1.84523231318945,0.0768445380859408,0.676715061772778,0.148137551209505,0.0680631802284878,8,0,0.892849781728474,0,1,0,-0.149716897980099,-0.557812086124526,-0.56874362194743,-0.372137217308769,-0.23244844433646,-1483.99961863131,-1146.84217570192,-337.157442929385
17791,0.333333333333333,0.333333333333333,2.63665280126765,1.96584932579066,0.0768445380859408,0.799420408346897,0.148137551209505,0.0680631802284878,8,0,0.892849781728474,0,1,0,-0.149716897980099,-0.557812086124526,-0.56874362194743,-0.354425756464244,-0.23244844433646,-1481.53535074055,-1148.98021769504,-332.555133045516
17801,0.333333333333333,0.333333333333333,2.63665280126765,1.96584932579066,0.0768445380859408,0.799420408346897,0.149624777881307,0.0680631802284878,8,0,0.89977661835175,0,1,0,-0.170727819187481,-0.47280657613795,-0.56874362194743,-0.354425756464244,-0.23244844433646,-1489.12180108689,-1150.46640787817,-338.655393208723
17811,0.333333333333333,0.333333333333333,2.65240844260143,1.96584932579066,0.0768445380859408,0.788938295256033,0.149624777881307,0.0919357793784246,8,0,0.89977661835175,0,1,0,-0.170727819187481,-0.47280657613795,-0.56874362194743,-0.354425756464244,-0.23244844433646,-1488.51182619484,-1146.75661956633,-341.755206628508
17821,0.333333333333333,0.333333333333333,2.65240844260143,1.96584932579066,0.0768445380859408,0.788938295256033,0.149624777881307,0.0919357793784246,8,0,0.89977661835175,0,1,0,-0.304243947278959,-0.463639750665797,-0.430636488725991,-0.395604516821059,-0.23244844433646,-1484.84062409324,-1141.24955072699,-343.591073366246
17831,0.333333333333333,0.333333333333333,2.55101414848986,2.01567660284809,0.0768445380859408,0.730640130947117,0.149624777881307,0.0665740854234874,8,0,0.933645064681133,0,1,0,-0.304243947278959,-0.463639750665797,-0.430636488725991,-0.395604516821059,-0.23244844433646,-1497.08063631152,-1144.52858118751,-352.552055124014
17841,0.333333333333333,0.333333333333333,2.58936731690898,2.01567660284809,0.0768445380859408,0.730640130947117,0.149624777881307,0.0665740854234874,8,0,0.933645064681133,0,1,0,-0.304243947278959,-0.660375003056851,-0.401188950773237,-0.395604516821059,-0.23244844433646,-1494.89540103277,-1148.82059040317,-346.0748106296
17851,0.333333333333333,0.333333333333333,2.58936731690898,2.01567660284809,0.0786520976379664,0.730323309068435,0.149624777881307,0.0681994373068994,8,0,0.939658054431765,0,1,0,-0.311433615817438,-0.660375003056851,-0.401188950773237,-0.395604516821059,-0.23244844433646,-1488.81500431307,-1150.0116018704,-338.803402442673
17861,0.333333333333333,0.333333333333333,2.57935611216835,2.01567660284809,0.0515407353606457,0.730323309068435,0.149624777881307,0.0681994373068994,8,0,0.939658054431765,0,1,0,-0.311433615817438,-0.660375003056851,-0.401188950773237,-0.363667929315326,-0.23244844433646,-1489.24638077183,-1149.21099196714,-340.035388804685
17871,0.333333333333333,0.333333333333333,2.57935611216835,2.01567660284809,0.0515407353606457,0.730323309068435,0.149624777881307,0.0681994373068994,8,0,0.939658054431765,0,1,0,-0.311433615817438,-0.660375003056851,-0.401188950773237,-0.363667929315326,-0.23244844433646,-1497.41322283428,-1158.8750283098,-338.538194524478
17881,0.333333333333333,0.333333333333333,2.57935611216835,1.89681393192085,0.00651302834120715,0.650676306039116,0.149624777881307,0.0681994373068994,8,0,0.939658054431765,0,1,0,-0.311433615817438,-0.660375003056851,-0.401188950773237,-0.363667929315326,-0.23244844433646,-1501.68205274986,-1160.6003606375,-341.081692112362
17891,0.333333333333333,0.333333333333333,2.57935611216835,1.89681393192085,0.00651302834120715,0.650676306039116,0.149624777881307,0.0681994373068994,8,0,0.962858716072648,0,1,0,-0.311433615817438,-0.660375003056851,-0.401188950773237,-0.363667929315326,-0.23244844433646,-1494.19936642795,-1159.93530816518,-334.26405826277
17901,0.333333333333333,0.333333333333333,2.57935611216835,1.68502354043451,0.00651302834120715,0.746926870487624,0.149624777881307,0.0681994373068994,8,0,0.962858716072648,0,1,0,-0.311433615817438,-0.660375003056851,-0.401188950773237,-0.363667929315326,-0.23244844433646,-1495.68394849556,-1164.90600831879,-330.77794017678
17911,0.333333333333333,0.333333333333333,2.57935611216835,1.68502354043451,0.00651302834120715,0.746926870487624,0.149624777881307,0.0681994373068994,8,0,0.962858716072648,0,1,0,-0.311433615817438,-0.660375003056851,-0.401188950773237,-0.363667929315326,-0.23244844433646,-1504.22925598817,-1167.01423926519,-337.215016722984
17921,0.333333333333333,0.333333333333333,2.57935611216835,1.68502354043451,0.00651302834120715,0.757080814732797,0.149624777881307,0.0681994373068994,8,0,0.962858716072648,0,1,0,-0.311433615817438,-0.660375003056851,-0.401188950773237,-0.363667929315326,-0.23244844433646,-1503.88231786785,-1165.46340166686,-338.418916200993
17931,0.333333333333333,0.333333333333333,2.600725718347,1.62969339296369,0.00651302834120715,0.757080814732797,0.149624777881307,0.0681994373068994,8,0,0.962858716072648,0,1,0,-0.323694635115134,-0.660375003056851,-0.500430937420643,-0.363667929315326,-0.314913002874632,-1501.11634463155,-1165.70877807801,-335.40756655354
17941,0.333333333333333,0.333333333333333,2.600725718347,1.62969339296369,0.0622680557295037,0.617460919564898,0.147265411980686,0.0681994373068994,8,0,0.962858716072648,0,1,0,-0.323694635115134,-0.660375003056851,-0.500430937420643,-0.363667929315326,-0.314913002874632,-1495.40742155402,-1162.86070378751,-332.546717766515
17951,0.333333333333333,0.333333333333333,2.66864843596737,1.62969339296369,0.0622680557295037,0.617460919564898,0.147265411980686,0.0681994373068994,8,0,0.962858716072648,0,1,0,-0.323694635115134,-0.416562889679286,-0.500430937420643,-0.363667929315326,-0.314913002874632,-1504.16793452658,-1171.56266157806,-332.605272948518
17961,0.333333333333333,0.333333333333333,2.66864843596737,1.62969339296369,0.0622680557295037,0.685223390450957,0.13946182217248,0.0528903761464594,8,0,0.990256245090303,0,1,0,-0.323694635115134,-0.416562889679286,-0.656895538571669,-0.363667929315326,-0.314913002874632,-1507.14905706382,-1162.35325533459,-344.795801729232
17971,0.333333333333333,0.333333333333333,2.66864843596737,1.61546634477938,0.03206098349973,0.685223390450957,0.13946182217248,0.0528903761464594,8,0,0.990256245090303,0,1,0,-0.323694635115134,-0.416562889679286,-0.656895538571669,-0.564396148016953,-0.319064028203957,-1514.55358106817,-1161.74635300539,-352.807228062788
17981,0.333333333333333,0.333333333333333,2.66864843596737,1.61546634477938,0.03206098349973,0.685223390450957,0.13946182217248,0.0528903761464594,8,0,0.990256245090303,0,1,0,-0.323694635115134,-0.522795321117763,-0.656895538571669,-0.484843551723658,-0.319064028203957,-1498.96396615533,-1155.8861459867,-343.077820168632
17991,0.333333333333333,0.333333333333333,2.66864843596737,1.61546634477938,0.0443824603120583,0.685223390450957,0.141131506285533,0.0528903761464594,8,0,0.990256245090303,0,1,0,-0.323694635115134,-0.522795321117763,-0.656895538571669,-0.484843551723658,-0.387282774865747,-1498.57167038763,-1152.31264463154,-346.259025756087
18001,0.333333333333333,0.333333333333333,2.66864843596737,1.61546634477938,0.0443824603120583,0.685223390450957,0.141131506285533,0.0528903761464594,8,0,0.990256245090303,0,1,0,-0.35716744343224,-0.522795321117763,-0.656895538571669,-0.484843551723658,-0.387282774865747,-1504.11876591594,-1158.53032698166,-345.588438934282
18011,0.333333333333333,0.333333333333333,2.63072524373762,1.81536859076022,0.0443824603120583,0.825147142761856,0.141131506285533,0.0528903761464594,8,0,0.990256245090303,0,1,0,-0.35716744343224,-0.522795321117763,-0.656895538571669,-0.484843551723658,-0.387282774865747,-1504.58177176649,-1161.46312621269,-343.118645553795
18021,0.333333333333333,0.333333333333333,2.61082423545384,1.81536859076022,0.0443824603120583,0.825147142761856,0.141131506285533,0.0528903761464594,8,0,0.990256245090303,0,1,0,-0.35716744343224,-0.52202822663982,-0.656895538571669,-0.427241648722072,-0.387282774865747,-1496.93601447814,-1156.37545519138,-340.560559286756
18031,0.333333333333333,0.333333333333333,2.61082423545384,1.81536859076022,0.0436943035577626,0.739786935710902,0.141131506285533,0.0473585607272973,8,0,0.988595481846164,0,1,0,-0.401095721660592,-0.52202822663982,-0.656895538571669,-0.427241648722072,-0.387282774865747,-1495.08110491911,-1154.4340092463,-340.647095672811
18041,0.333333333333333,0.333333333333333,2.52373496857145,1.81536859076022,0.0436943035577626,0.739786935710902,0.141131506285533,0.0473585607272973,8,0,0.988595481846164,0,1,0,-0.401095721660592,-0.52202822663982,-0.648967782171955,-0.427241648722072,-0.474066597282393,-1499.75782297015,-1153.84022633577,-345.917596634387
18051,0.333333333333333,0.333333333333333,2.52373496857145,1.81536859076022,0.0436943035577626,0.745207912253881,0.138581019389911,0.0604260885779332,8,0,0.988595481846164,0,1,0,-0.496764996890452,-0.52202822663982,-0.648967782171955,-0.427241648722072,-0.474066597282393,-1496.64288614947,-1155.99579047666,-340.647095672811
18061,0.333333333333333,0.333333333333333,2.52373496857145,1.81536859076022,0.0355640517768054,0.745207912253881,0.138581019389911,0.0604260885779332,8,0,0.988595481846164,0,1,0,-0.496764996890452,-0.52202822663982,-0.648967782171955,-0.315842529167432,-0.428077857859527,-1496.40262266397,-1153.74703718545,-342.655585478519
18071,0.333333333333333,0.333333333333333,2.52373496857145,1.81536859076022,0.0355640517768054,0.745207912253881,0.138581019389911,0.0604260885779332,8,0,0.977599345938198,0,1,0,-0.496764996890452,-0.52202822663982,-0.682111237268764,-0.460621031339637,-0.428077857859527,-1509.07338657074,-1160.43166414284,-348.6417224279
18081,0.333333333333333,0.333333333333333,2.60513507467284,1.82232701009352,0.0355640517768054,0.745207912253881,0.138581019389911,0.0578427549455023,8,0,0.977599345938198,0,1,0,-0.496764996890452,-0.52202822663982,-0.682111237268764,-0.460621031339637,-0.428077857859527,-1510.45342755164,-1158.44578955622,-352.007637995418
18091,0.333333333333333,0.333333333333333,2.60513507467284,1.82232701009352,0.0355640517768054,0.745207912253881,0.138581019389911,0.0578427549455023,8,0,0.981371694864903,0,1,0,-0.315847594403873,-0.52202822663982,-0.730885252587349,-0.460621031339637,-0.355202105299998,-1514.11289446251,-1163.4802794394,-350.632615023118
18101,0.333333333333333,0.333333333333333,2.58580696769014,1.78240382799011,0.0355640517768054,0.637022837145915,0.147428110868002,0.0546459949066848,8,0,0.981371694864903,0,1,0,-0.315847594403873,-0.52202822663982,-0.730885252587349,-0.460621031339637,-0.355202105299998,-1509.4807933074,-1160.53316613609,-348.947627171307
18111,0.333333333333333,0.333333333333333,2.49495375988684,1.78240382799011,0.0355640517768054,0.637022837145915,0.147428110868002,0.0546459949066848,8,0,0.981371694864903,0,1,0,-0.315847594403873,-0.52202822663982,-0.646349743985426,-0.460621031339637,-0.355202105299998,-1514.20567978217,-1159.98251848375,-354.223161298419
18121,0.333333333333333,0.333333333333333,2.49495375988684,1.78240382799011,0.0235398255547796,0.605293575345936,0.146132864797575,0.0669237038842578,8,0,0.992653333768364,0,1,0,-0.324351948249694,-0.52202822663982,-0.646349743985426,-0.460621031339637,-0.355202105299998,-1507.00278166245,-1155.47679105146,-351.525990610993
18131,0.333333333333333,0.333333333333333,2.49495375988684,1.94338168778894,0.0224702577205272,0.605293575345936,0.146132864797575,0.0669237038842578,8,0,0.992653333768364,0,1,0,-0.324351948249694,-0.52202822663982,-0.441619854214903,-0.460621031339637,-0.355202105299998,-1513.78630972127,-1160.20337282229,-353.582936898986
18141,0.333333333333333,0.333333333333333,2.49495375988684,1.94338168778894,0.0224702577205272,0.726820337295701,0.14374040144381,0.0732674237587931,8,0,0.968088134079985,0,1,0,-0.324351948249694,-0.586260664085888,-0.512630063131271,-0.460621031339637,-0.355202105299998,-1506.21807219914,-1149.18632650836,-357.031745690777
18151,0.333333333333333,0.333333333333333,2.49495375988684,1.96546657078872,0.0224702577205272,0.726820337295701,0.14374040144381,0.0732674237587931,8,0,0.968088134079985,0,1,0,-0.324351948249694,-0.586260664085888,-0.512630063131271,-0.408866521100058,-0.355202105299998,-1513.88836929411,-1149.27568942645,-364.612679867662
18161,0.333333333333333,0.333333333333333,2.49495375988684,1.96546657078872,0.0224702577205272,0.726820337295701,0.14374040144381,0.0732674237587931,8,0,0.968088134079985,0,1,0,-0.364161210735866,-0.667324426748656,-0.55867903700592,-0.270380545640466,-0.355202105299998,-1508.69604231884,-1143.48616694647,-365.209875372373
18171,0.333333333333333,0.333333333333333,2.45327739946132,2.05316933310753,0.0277434596767502,0.778308912469872,0.14374040144381,0.0732674237587931,8,0,0.968088134079985,0,1,0,-0.364161210735866,-0.667324426748656,-0.55867903700592,-0.270380545640466,-0.355202105299998,-1500.25108543397,-1142.73468760725,-357.516397826726
18181,0.333333333333333,0.333333333333333,2.45327739946132,2.05316933310753,0.0277434596767502,0.778308912469872,0.14374040144381,0.0732674237587931,8,0,0.968088134079985,0,1,0,-0.364161210735866,-0.623164531958306,-0.45628318027224,-0.270380545640466,-0.355202105299998,-1496.38051930029,-1140.76585698257,-355.614662317719
18191,0.333333333333333,0.333333333333333,2.3937096111966,2.05316933310753,0.0130146780351677,0.778308912469872,0.14374040144381,0.0732674237587931,8,0,0.968088134079985,0,1,0,-0.364161210735866,-0.623164531958306,-0.45628318027224,-0.270380545640466,-0.355202105299998,-1497.26850002363,-1144.615327882,-352.653172141626
18201,0.333333333333333,0.333333333333333,2.3937096111966,2.05316933310753,0.0130146780351677,0.778308912469872,0.14374040144381,0.0732674237587931,8,0,0.968088134079985,0,1,0,-0.396671968302199,-0.623164531958306,-0.45628318027224,-0.270380545640466,-0.355202105299998,-1514.80251935519,-1153.49008925055,-361.312430104643
18211,0.333333333333333,0.333333333333333,2.3937096111966,2.05316933310753,0.0130146780351677,0.778308912469872,0.14374040144381,0.0849923261401738,8,0,0.968088134079985,0,1,0,-0.259108025194331,-0.623164531958306,-0.45628318027224,-0.270380545640466,-0.355202105299998,-1514.96637739973,-1146.10844753803,-368.857929861702
18221,0.333333333333333,0.333333333333333,2.45556092787184,2.16017254694349,0.0130146780351677,0.778308912469872,0.14374040144381,0.0849923261401738,8,0,0.968088134079985,0,1,0,-0.259108025194331,-0.623164531958306,-0.430201278058064,-0.3938917209039,-0.355202105299998,-1508.51026796487,-1139.9951361689,-368.515131795967
18231,0.333333333333333,0.333333333333333,2.45556092787184,2.16017254694349,0.0130146780351677,0.778308912469872,0.14374040144381,0.0888585381016702,8,0,0.968088134079985,0,1,0,-0.252783987573442,-0.623164531958306,-0.446786174001816,-0.3938917209039,-0.355202105299998,-1503.32692024708,-1140.74715922191,-362.579761025164
18241,0.333333333333333,0.333333333333333,2.44268182932013,2.16017254694349,0.014301270518172,0.695874906535005,0.14374040144381,0.0888585381016702,8,0,0.968088134079985,0,1,0,-0.252783987573442,-0.623164531958306,-0.446786174001816,-0.442161745972042,-0.355202105299998,-1512.62428247811,-1142.29098165616,-370.333300821948
18251,0.333333333333333,0.333333333333333,2.44268182932013,2.16017254694349,0.014301270518172,0.695874906535005,0.140864968788173,0.0888585381016702,8,0,0.940156098921876,0,1,0,-0.252783987573442,-0.623164531958306,-0.596627254667476,-0.442161745972042,-0.355202105299998,-1503.24282611005,-1139.27889336551,-363.963932744544
18261,0.333333333333333,0.333333333333333,2.34262919946492,2.16017254694349,0.014301270518172,0.77254055431889,0.140864968788173,0.0682720062624265,8,0,0.940156098921876,0,1,0,-0.252783987573442,-0.623164531958306,-0.596627254667476,-0.442161745972042,-0.304338066764954,-1503.19250902794,-1143.3766347159,-359.81587431204
18271,0.333333333333333,0.333333333333333,2.34262919946492,2.16017254694349,0.014301270518172,0.77254055431889,0.140864968788173,0.0682720062624265,8,0,0.917990045658884,0,1,0,-0.252783987573442,-0.623164531958306,-0.54785519933557,-0.442161745972042,-0.304338066764954,-1500.74488749417,-1136.19135746652,-364.553530027644
18281,0.333333333333333,0.333333333333333,2.34262919946492,2.16017254694349,0.0160762213537972,0.64062484782141,0.150964339878563,0.0682720062624265,8,0,0.924918949437844,0,1,0,-0.252783987573442,-0.623164531958306,-0.54785519933557,-0.442161745972042,-0.304338066764954,-1506.49907647512,-1142.4527428841,-364.046333591022
18291,0.333333333333333,0.333333333333333,2.34262919946492,2.16017254694349,0.0160762213537972,0.64062484782141,0.150964339878563,0.0682720062624265,8,0,0.924918949437844,0,1,0,-0.252783987573442,-0.519141517109543,-0.486870493731527,-0.442161745972042,-0.270197834043151,-1495.55932560212,-1135.65968145032,-359.899644151803
18301,0.333333333333333,0.333333333333333,2.34262919946492,2.16017254694349,0.0160762213537972,0.64062484782141,0.150964339878563,0.094630044749621,8,0,0.913731509567073,0,1,0,-0.252783987573442,-0.519141517109543,-0.486870493731527,-0.442161745972042,-0.270197834043151,-1516.35539777651,-1144.27610409665,-372.079293679861
18311,0.333333333333333,0.333333333333333,2.38450139814939,2.14096327212796,0.0160762213537972,0.64062484782141,0.150964339878563,0.094630044749621,8,0,0.913731509567073,0,1,0,-0.252783987573442,-0.519141517109543,-0.454673359642793,-0.442161745972042,-0.28220998711706,-1506.50520020952,-1137.89615595479,-368.609044254727
18321,0.333333333333333,0.333333333333333,2.38450139814939,2.14096327212796,0.0160762213537972,0.64062484782141,0.150964339878563,0.0837004549310472,8,0,0.908147670427284,0,1,0,-0.320912634913892,-0.519141517109543,-0.454673359642793,-0.442161745972042,-0.28220998711706,-1508.11792589923,-1137.73410362479,-370.383822274442
18331,0.333333333333333,0.333333333333333,2.42200960570846,2.19561901365727,0.0232995650670303,0.768499438747181,0.150964339878563,0.0837004549310472,8,0,0.908147670427284,0,1,0,-0.320912634913892,-0.519141517109543,-0.454673359642793,-0.466388955839666,-0.175655479969302,-1498.1673925159,-1130.20251730657,-367.964875209332
18341,0.333333333333333,0.333333333333333,2.42200960570846,2.19561901365727,0.0232995650670303,0.768499438747181,0.149214670412148,0.0837004549310472,8,0,0.908147670427284,0,1,0,-0.320912634913892,-0.560852743027698,-0.505539370453658,-0.466388955839666,-0.175655479969302,-1496.63929975839,-1129.46036063264,-367.178939125754
18351,0.333333333333333,0.333333333333333,2.494146425503,2.15239559954157,0.0223832219033027,0.768499438747181,0.149214670412148,0.0827214683494586,8,0,0.908147670427284,0,1,0,-0.320912634913892,-0.560852743027698,-0.505539370453658,-0.466388955839666,-0.225030130514855,-1489.73917341921,-1128.06294022407,-361.676233195138
18361,0.333333333333333,0.333333333333333,2.494146425503,2.15239559954157,0.0223832219033027,0.768499438747181,0.149214670412148,0.0827214683494586,8,0,0.908147670427284,0,1,0,-0.320912634913892,-0.483327659885072,-0.608292821719613,-0.466388955839666,-0.225030130514855,-1484.02804328281,-1131.46087248315,-352.567170799664
18371,0.333333333333333,0.333333333333333,2.58049992085238,2.15239559954157,0.0561875055113458,0.768499438747181,0.149214670412148,0.0827214683494586,8,0,0.908147670427284,0,1,0,-0.320912634913892,-0.483327659885072,-0.608292821719613,-0.466388955839666,-0.225030130514855,-1484.25483011883,-1136.34117033209,-347.913659786741
18381,0.333333333333333,0.333333333333333,2.58049992085238,2.15239559954157,0.0561875055113458,0.768499438747181,0.149214670412148,0.0827214683494586,8,0,0.908147670427284,0,1,0,-0.320912634913892,-0.483327659885072,-0.608292821719613,-0.413650938112857,-0.408848631825688,-1490.37237421344,-1144.75941561799,-345.612958595453
18391,0.333333333333333,0.333333333333333,2.58049992085238,2.15239559954157,0.0561875055113458,0.768499438747181,0.149214670412148,0.0827214683494586,8,0,0.908147670427284,0,1,0,-0.247772966193616,-0.483327659885072,-0.608292821719613,-0.413650938112857,-0.408848631825688,-1494.22291023873,-1140.29429594316,-353.928614295567
18401,0.333333333333333,0.333333333333333,2.58049992085238,2.15239559954157,0.0561875055113458,0.768499438747181,0.149214670412148,0.0827214683494586,8,0,0.908147670427284,0,1,0,-0.247772966193616,-0.483327659885072,-0.608292821719613,-0.413650938112857,-0.24850019070282,-1490.81913233188,-1139.32607219254,-351.493060139335
18411,0.333333333333333,0.333333333333333,2.58049992085238,2.15239559954157,0.0561875055113458,0.768499438747181,0.149214670412148,0.0827214683494586,8,0,0.908147670427284,0,1,0,-0.247772966193616,-0.655058449205557,-0.598997729381616,-0.413650938112857,-0.24850019070282,-1485.40529530848,-1136.50688257565,-348.898412732829
18421,0.333333333333333,0.333333333333333,2.58049992085238,2.15239559954157,0.0561875055113458,0.768499438747181,0.149214670412148,0.0827214683494586,8,0,0.908147670427284,0,1,0,-0.247772966193616,-0.655058449205557,-0.598997729381616,-0.493745520040682,-0.324923281196606,-1498.56167497104,-1144.01745344679,-354.544221524244
