sampno,alpha,beta,mu,mu_short,tau,wane,sigma1,sigma2,MAX_TITRE,MIN_TITRE,obs_sd,rho_mean,rho_sd,titre_dependent,rho,rho,rho,rho,rho,lnlike,likelihood,prior_prob
101,0.333333333333333,0.333333333333333,1.078894673381,1.89844891251996,0.00944493835326284,0.403683722717688,0.120298814051785,0.0473829911299981,8,0,1.76332833187189,0,1,0,0.49613362015225,0.80505783399567,0.677774973167106,-0.059549032477662,0.430109602725134,-2056.73631288253,-1780.01195839092,-276.724354491608
111,0.333333333333333,0.333333333333333,1.36433345722035,1.60415907306597,0.00944493835326284,0.403683722717688,0.120298814051785,0.0473829911299981,8,0,1.76332833187189,0,1,0,0.49613362015225,0.680573966214434,0.677774973167106,-0.0272538249846548,0.430109602725134,-2050.707884132,-1771.04780603639,-279.66007809561
121,0.333333333333333,0.333333333333333,1.36433345722035,1.60415907306597,0.0277409771131352,0.412169500277378,0.103082826780155,0.0618389371293597,8,0,1.20632613368798,0,1,0,0.49613362015225,0.680573966214434,0.677774973167106,-0.0272538249846548,0.430109602725134,-1933.88406604794,-1667.231937227,-266.652128820935
131,0.333333333333333,0.333333333333333,1.67909031389281,1.51484155105427,0.0596632549213246,0.412169500277378,0.103082826780155,0.0618389371293597,8,0,1.20632613368798,0,1,0,0.49613362015225,0.456947141001001,0.677774973167106,-0.0272538249846548,0.430109602725134,-1879.88885304077,-1605.04003384324,-274.848819197527
141,0.333333333333333,0.333333333333333,1.67909031389281,1.51484155105427,0.0596632549213246,0.42159835100174,0.120463330834173,0.0999518178845756,8,0,1.20632613368798,0,1,0,0.49613362015225,0.456947141001001,0.491476853843778,-0.0272538249846548,0.430109602725134,-1824.16964197965,-1556.38788107997,-267.781760899682
151,0.333333333333333,0.333333333333333,1.74990043519065,1.51484155105427,0.0461430568620563,0.386614172626287,0.120463330834173,0.0999518178845756,8,0,1.20632613368798,0,1,0,0.49613362015225,0.456947141001001,0.491476853843778,-0.0124929854646325,0.430109602725134,-1835.95571582675,-1550.64405142744,-285.31166439931
161,0.333333333333333,0.333333333333333,1.74990043519065,1.51484155105427,0.0461430568620563,0.386614172626287,0.14578194017522,0.0999518178845756,8,0,1.20632613368798,0,1,0,0.474289193470031,0.268027597246692,0.491476853843778,-0.0124929854646325,0.430109602725134,-1821.84390784724,-1525.33607988854,-296.507827958706
171,0.333333333333333,0.333333333333333,1.87123788809404,1.51484155105427,0.0888511388236657,0.400694294716232,0.14578194017522,0.0999518178845756,8,0,1.20632613368798,0,1,0,0.474289193470031,0.268027597246692,0.491476853843778,-0.0124929854646325,0.430109602725134,-1817.26142984288,-1527.15271861715,-290.108711225732
181,0.333333333333333,0.333333333333333,1.87123788809404,1.51484155105427,0.0888511388236657,0.400694294716232,0.14578194017522,0.0999518178845756,8,0,1.20632613368798,0,1,0,0.474289193470031,0.215343689406291,0.491476853843778,-0.0124929854646325,0.368848848203198,-1791.0802232005,-1506.80524520063,-284.274977999861
191,0.333333333333333,0.333333333333333,1.87123788809404,1.51484155105427,0.0809992321673781,0.42789399586618,0.150578411691822,0.0999518178845756,8,0,1.20632613368798,0,1,0,0.474289193470031,0.215343689406291,0.491476853843778,-0.0124929854646325,0.368848848203198,-1794.9568403385,-1504.85469314404,-290.102147194458
201,0.333333333333333,0.333333333333333,1.87123788809404,1.51484155105427,0.0809992321673781,0.42789399586618,0.150578411691822,0.0999518178845756,8,0,1.20632613368798,0,1,0,0.46598181547597,0.215343689406291,0.491476853843778,-0.0124929854646325,0.275138595746831,-1799.30483591675,-1485.70145823394,-313.603377682819
211,0.333333333333333,0.333333333333333,1.87123788809404,1.51484155105427,0.0809992321673781,0.42789399586618,0.150578411691822,0.0999518178845756,8,0,1.20632613368798,0,1,0,0.257076813001185,0.215343689406291,0.491476853843778,-0.0124929854646325,0.275138595746831,-1798.25558070298,-1483.17247686217,-315.083103840802
221,0.333333333333333,0.333333333333333,1.87123788809404,1.51484155105427,0.0809992321673781,0.42789399586618,0.150578411691822,0.0999518178845756,8,0,1.20632613368798,0,1,0,0.257076813001185,0.143752013193444,0.491476853843778,-0.0124929854646325,0.275138595746831,-1777.18406178895,-1465.54369617211,-311.640365616835
231,0.333333333333333,0.333333333333333,1.87123788809404,1.51484155105427,0.0809992321673781,0.42789399586618,0.134826748981141,0.0965748291672207,8,0,1.20632613368798,0,1,0,0.237378111621365,0.143752013193444,0.202480674022809,-0.0124929854646325,0.275138595746831,-1737.70708073265,-1433.70801872667,-303.99906200598
241,0.333333333333333,0.333333333333333,1.87123788809404,1.63378142910078,0.0809992321673781,0.42789399586618,0.134826748981141,0.0965748291672207,8,0,1.20632613368798,0,1,0,0.237378111621365,0.143752013193444,0.202480674022809,-0.0879721678327767,0.275138595746831,-1734.16989280158,-1413.71663633124,-320.453256470345
251,0.333333333333333,0.333333333333333,1.87123788809404,1.63378142910078,0.0809992321673781,0.42789399586618,0.152509434102103,0.0989396262657829,8,0,1.20632613368798,0,1,0,0.211147715244442,-0.133753677085042,0.202480674022809,-0.0879721678327767,0.275138595746831,-1716.25546592247,-1388.5065286839,-327.748937238569
261,0.333333333333333,0.333333333333333,1.87123788809404,1.66288398103788,0.043323162375018,0.434341919794679,0.160372684570029,0.0694447792344726,8,0,1.20632613368798,0,1,0,0.211147715244442,-0.133753677085042,0.202480674022809,-0.0879721678327767,0.275138595746831,-1724.17742011469,-1387.0503242686,-337.127095846088
271,0.333333333333333,0.333333333333333,1.87123788809404,1.66288398103788,0.043323162375018,0.434341919794679,0.160372684570029,0.0694447792344726,8,0,1.20632613368798,0,1,0,0.154632939444855,-0.265630052657798,0.202480674022809,-0.0879721678327767,0.275138595746831,-1725.22579457992,-1372.29022169037,-352.93557288955
281,0.333333333333333,0.333333333333333,1.87123788809404,1.76689153807238,0.0619311585230753,0.434341919794679,0.160372684570029,0.0694447792344726,8,0,0.824312947224826,0,1,0,0.154632939444855,-0.265630052657798,0.202480674022809,-0.0879721678327767,0.275138595746831,-1668.93492570361,-1309.93338146608,-359.00154423753
291,0.333333333333333,0.333333333333333,1.87123788809404,1.76689153807238,0.0619311585230753,0.434341919794679,0.160372684570029,0.0694447792344726,8,0,0.824312947224826,0,1,0,0.154632939444855,-0.265630052657798,0.202480674022809,-0.0879721678327767,0.275138595746831,-1631.256924317,-1259.58260315839,-371.67432115861
301,0.333333333333333,0.333333333333333,1.87123788809404,1.76689153807238,0.0791448941128328,0.416247521317564,0.160591670754366,0.0694447792344726,8,0,0.824312947224826,0,1,0,0.154632939444855,-0.265630052657798,0.202480674022809,-0.0879721678327767,0.275138595746831,-1616.45888412334,-1254.18848369146,-362.270400431877
311,0.333333333333333,0.333333333333333,1.87123788809404,1.76689153807238,0.0609516519494355,0.416247521317564,0.160591670754366,0.0694447792344726,8,0,0.824312947224826,0,1,0,0.154632939444855,-0.265630052657798,-0.0922636015340688,0.11957262470387,0.275138595746831,-1597.68163294719,-1235.08248320127,-362.599149745919
321,0.333333333333333,0.333333333333333,1.87123788809404,1.76689153807238,0.0609516519494355,0.416247521317564,0.160591670754366,0.0694447792344726,8,0,0.824312947224826,0,1,0,-0.134644719213248,-0.291009414708242,-0.0922636015340688,0.11957262470387,0.275138595746831,-1578.74545543564,-1206.32690542156,-372.418550014083
331,0.333333333333333,0.333333333333333,1.87123788809404,1.76689153807238,0.0609516519494355,0.416124395141378,0.160591670754366,0.0694447792344726,8,0,0.824312947224826,0,1,0,-0.134644719213248,-0.291009414708242,-0.0922636015340688,0.124341174634174,0.275138595746831,-1576.45169031062,-1198.95586775619,-377.495822554431
341,0.333333333333333,0.333333333333333,1.87123788809404,1.76689153807238,0.0609516519494355,0.416124395141378,0.160591670754366,0.0694447792344726,8,0,0.824312947224826,0,1,0,0.078724762331694,-0.158285818854347,-0.227804689621553,0.124341174634174,0.275138595746831,-1564.40670356895,-1189.90597141126,-374.500732157691
351,0.333333333333333,0.333333333333333,1.87123788809404,1.80424964772537,0.0256326677184552,0.416124395141378,0.160591670754366,0.0549487122311257,8,0,0.824312947224826,0,1,0,0.078724762331694,-0.158285818854347,-0.227804689621553,0.124341174634174,0.275138595746831,-1569.49722654935,-1186.8264279847,-382.670798564649
361,0.333333333333333,0.333333333333333,1.87123788809404,1.80424964772537,0.0256326677184552,0.416124395141378,0.160591670754366,0.0549487122311257,8,0,0.824312947224826,0,1,0,-0.114720858121292,-0.378635159833357,-0.227804689621553,0.124341174634174,0.11994432671927,-1564.35055813385,-1184.02579604289,-380.324762090967
371,0.333333333333333,0.333333333333333,2.01153131267056,1.80424964772537,0.0222212707996368,0.417638713261113,0.159839338529855,0.060550680544693,8,0,0.824312947224826,0,1,0,-0.114720858121292,-0.378635159833357,-0.227804689621553,0.124341174634174,0.11994432671927,-1546.95753436823,-1171.63941574391,-375.318118624318
381,0.333333333333333,0.333333333333333,2.01153131267056,1.80424964772537,0.0222212707996368,0.417638713261113,0.159839338529855,0.060550680544693,8,0,0.824312947224826,0,1,0,-0.114720858121292,-0.382994825020433,-0.227804689621553,-0.0922476328909392,0.11994432671927,-1555.94246923749,-1168.97881184485,-386.963657392645
391,0.333333333333333,0.333333333333333,2.01153131267056,1.80424964772537,0.0222212707996368,0.406595953484066,0.159839338529855,0.060550680544693,8,0,0.824312947224826,0,1,0,-0.131729538692162,-0.382994825020433,-0.227804689621553,-0.0922476328909392,0.11994432671927,-1561.33075101129,-1172.58204814861,-388.748702862688
401,0.333333333333333,0.333333333333333,2.01153131267056,1.80424964772537,0.0222212707996368,0.406595953484066,0.159839338529855,0.060550680544693,8,0,0.824312947224826,0,1,0,-0.131729538692162,-0.382994825020433,-0.227804689621553,-0.0922476328909392,0.11994432671927,-1555.6119999676,-1178.34336619929,-377.268633768307
411,0.333333333333333,0.333333333333333,2.01153131267056,1.80424964772537,0.0222212707996368,0.413312647724524,0.159839338529855,0.060550680544693,8,0,0.824312947224826,0,1,0,-0.131729538692162,-0.421241967892275,-0.227804689621553,-0.0922476328909392,0.11994432671927,-1563.53635814298,-1183.92824535829,-379.608112784691
421,0.333333333333333,0.333333333333333,2.01153131267056,1.80424964772537,0.0124642394622788,0.430446648621,0.159839338529855,0.060550680544693,8,0,0.824312947224826,0,1,0,-0.131729538692162,-0.421241967892275,-0.227804689621553,-0.0922476328909392,0.11994432671927,-1565.65117309623,-1184.12110926562,-381.530063830606
431,0.333333333333333,0.333333333333333,2.01153131267056,1.80424964772537,0.0124642394622788,0.430446648621,0.159839338529855,0.0444362648506649,8,0,0.866942668799311,0,1,0,-0.131729538692162,-0.421241967892275,-0.221501125581562,-0.0922476328909392,0.11994432671927,-1557.09089989884,-1170.05229079785,-387.038609100984
441,0.333333333333333,0.333333333333333,2.01153131267056,1.88147254651412,0.00246909506618976,0.430446648621,0.15215496274177,0.0568992509949021,8,0,0.866942668799311,0,1,0,-0.131729538692162,-0.421241967892275,-0.221501125581562,-0.0922476328909392,-0.160044540232047,-1541.94095249042,-1156.60450235239,-385.336450138027
451,0.333333333333333,0.333333333333333,2.01153131267056,1.88147254651412,0.00246909506618976,0.430446648621,0.15215496274177,0.0568992509949021,8,0,0.866942668799311,0,1,0,-0.131729538692162,-0.421241967892275,-0.322151796147228,-0.0922476328909392,-0.103655174188315,-1534.39968679797,-1149.87169828265,-384.527988515324
461,0.333333333333333,0.333333333333333,2.01153131267056,1.88147254651412,0.00246909506618976,0.466761865932495,0.15215496274177,0.0561242345697246,8,0,0.866942668799311,0,1,0,-0.131729538692162,-0.421241967892275,-0.322151796147228,-0.0922476328909392,-0.103655174188315,-1539.04806097963,-1154.99512425508,-384.052936724553
471,0.333333333333333,0.333333333333333,2.01153131267056,1.88147254651412,0.00246909506618976,0.466761865932495,0.15215496274177,0.0561242345697246,8,0,0.866942668799311,0,1,0,0.00697388206608496,-0.421241967892275,-0.322151796147228,-0.0511833830736572,-0.103655174188315,-1542.04747206507,-1158.38632742716,-383.661144637907
481,0.333333333333333,0.333333333333333,2.01153131267056,1.88147254651412,0.00763903857674449,0.466761865932495,0.15215496274177,0.0561242345697246,8,0,0.866942668799311,0,1,0,0.00697388206608496,-0.421241967892275,-0.322151796147228,-0.0511833830736572,-0.103655174188315,-1543.81746480238,-1157.55954574473,-386.257919057652
491,0.333333333333333,0.333333333333333,2.01153131267056,1.88147254651412,0.00763903857674449,0.466761865932495,0.15215496274177,0.0561242345697246,8,0,0.866942668799311,0,1,0,0.00697388206608496,-0.283982807444409,-0.322151796147228,-0.0511833830736572,-0.103655174188315,-1550.5174299491,-1170.77378293649,-379.743647012605
501,0.333333333333333,0.333333333333333,2.01153131267056,1.88147254651412,0.00763903857674449,0.446576342452318,0.150848742830567,0.0561242345697246,8,0,0.866942668799311,0,1,0,-0.247342531429605,-0.283982807444409,-0.322151796147228,-0.0511833830736572,-0.103655174188315,-1549.83145173467,-1170.32565901265,-379.505792722018
511,0.333333333333333,0.333333333333333,2.01153131267056,1.93208488179371,0.0525219672266394,0.478960492741317,0.150848742830567,0.0561242345697246,8,0,0.866942668799311,0,1,0,-0.247342531429605,-0.283982807444409,-0.322151796147228,-0.0511833830736572,-0.0776789667084805,-1551.25914826748,-1168.33147449626,-382.927673771219
521,0.333333333333333,0.333333333333333,2.01153131267056,1.93208488179371,0.0525219672266394,0.478960492741317,0.150848742830567,0.0561242345697246,8,0,0.866942668799311,0,1,0,-0.247342531429605,-0.283982807444409,-0.199208696372807,-0.0511833830736572,-0.0776789667084805,-1542.78210523785,-1163.48478086688,-379.297324370972
531,0.333333333333333,0.333333333333333,2.01153131267056,1.93208488179371,0.054362212321721,0.491551807243377,0.150848742830567,0.0561242345697246,8,0,0.866942668799311,0,1,0,-0.247342531429605,-0.283982807444409,-0.199208696372807,-0.0511833830736572,-0.0776789667084805,-1546.9372042268,-1146.98437440724,-399.952829819558
541,0.333333333333333,0.333333333333333,2.01153131267056,1.93208488179371,0.054362212321721,0.491551807243377,0.150848742830567,0.0561242345697246,8,0,0.866942668799311,0,1,0,-0.102064780006186,-0.283982807444409,-0.310329184308648,-0.0511833830736572,-0.0776789667084805,-1552.23848980769,-1153.01314444641,-399.225345361274
551,0.333333333333333,0.333333333333333,2.01153131267056,1.83921790318564,0.054362212321721,0.505718005797826,0.150848742830567,0.0561242345697246,8,0,0.866942668799311,0,1,0,-0.102064780006186,-0.283982807444409,-0.310329184308648,-0.0511833830736572,-0.0776789667084805,-1550.36894157434,-1157.48619074865,-392.882750825693
561,0.333333333333333,0.333333333333333,2.01153131267056,1.88003894006833,0.054362212321721,0.505718005797826,0.150848742830567,0.0561242345697246,8,0,0.866942668799311,0,1,0,-0.191433650162072,-0.283982807444409,-0.295088413218036,-0.0511833830736572,-0.0776789667084805,-1555.4818146726,-1163.5808290059,-391.900985666691
571,0.333333333333333,0.333333333333333,2.01153131267056,1.88003894006833,0.054362212321721,0.504039529105649,0.150848742830567,0.0561242345697246,8,0,0.866942668799311,0,1,0,-0.191433650162072,-0.283982807444409,-0.295088413218036,-0.0511833830736572,-0.0776789667084805,-1547.63086116192,-1162.74097364323,-384.889887518686
581,0.333333333333333,0.333333333333333,2.01153131267056,1.87124272091314,0.054362212321721,0.504039529105649,0.150848742830567,0.0561242345697246,8,0,0.866942668799311,0,1,0,-0.191433650162072,-0.283982807444409,-0.183562604524195,-0.0511833830736572,-0.0776789667084805,-1533.98984266523,-1153.5638104356,-380.426032229626
591,0.333333333333333,0.333333333333333,2.01153131267056,1.87124272091314,0.054362212321721,0.463404825585894,0.150848742830567,0.0561242345697246,8,0,0.866942668799311,0,1,0,-0.191433650162072,-0.283982807444409,-0.198137943027541,-0.0511833830736572,-0.0776789667084805,-1532.52262819257,-1151.49051286856,-381.032115324009
601,0.333333333333333,0.333333333333333,2.01153131267056,1.87124272091314,0.054362212321721,0.510628807637841,0.150848742830567,0.0561242345697246,8,0,0.866942668799311,0,1,0,-0.191433650162072,-0.283982807444409,-0.198137943027541,-0.0511833830736572,-0.0776789667084805,-1522.48445089607,-1148.784847787,-373.699603109074
611,0.333333333333333,0.333333333333333,2.01153131267056,1.87124272091314,0.054362212321721,0.510628807637841,0.142706551915035,0.0561242345697246,8,0,0.866942668799311,0,1,0,-0.191433650162072,-0.42413311037235,-0.337283637979999,-0.0920993609353893,-0.0776789667084805,-1530.93861596367,-1154.16489637061,-376.773719593062
621,0.333333333333333,0.333333333333333,2.01153131267056,1.87124272091314,0.0543510980578139,0.541171013959684,0.12568221623078,0.0561242345697246,8,0,0.866942668799311,0,1,0,-0.191433650162072,-0.42413311037235,-0.337283637979999,-0.0920993609353893,-0.0696252860128874,-1523.1805390673,-1146.23470204871,-376.945837018588
631,0.333333333333333,0.333333333333333,2.01153131267056,1.87124272091314,0.0543510980578139,0.541171013959684,0.12568221623078,0.0561242345697246,8,0,0.866942668799311,0,1,0,-0.191433650162072,-0.42413311037235,-0.337283637979999,-0.0644946305546901,-0.0696252860128874,-1518.48452493451,-1147.21954927506,-371.264975659453
641,0.333333333333333,0.333333333333333,2.00108721917495,1.87124272091314,0.0543510980578139,0.556364930700511,0.12568221623078,0.0816805594810285,8,0,0.866942668799311,0,1,0,-0.191433650162072,-0.42413311037235,-0.337283637979999,-0.0644946305546901,-0.0696252860128874,-1515.73871704593,-1142.45677946921,-373.281937576714
651,0.333333333333333,0.333333333333333,2.00108721917495,1.87124272091314,0.0543510980578139,0.556364930700511,0.12568221623078,0.0816805594810285,8,0,0.866942668799311,0,1,0,-0.121900945575909,-0.42413311037235,-0.337283637979999,-0.154410441545769,-0.0696252860128874,-1516.982767235,-1145.39876392429,-371.584003310716
661,0.333333333333333,0.333333333333333,2.00108721917495,1.87124272091314,0.024238566881977,0.60599561247509,0.12568221623078,0.080322433959227,8,0,0.866942668799311,0,1,0,-0.354124654689805,-0.42413311037235,-0.337283637979999,-0.154410441545769,-0.0696252860128874,-1526.80231381624,-1146.95386468488,-379.848449131367
671,0.333333333333333,0.333333333333333,2.00108721917495,1.87124272091314,0.0241763670602813,0.60599561247509,0.12568221623078,0.080322433959227,8,0,0.866942668799311,0,1,0,-0.354124654689805,-0.42413311037235,-0.337283637979999,-0.104681394295766,-0.032947032572701,-1532.50600136756,-1159.03584278947,-373.470158578086
681,0.333333333333333,0.333333333333333,2.00108721917495,1.87124272091314,0.0241763670602813,0.581454733666033,0.12568221623078,0.080322433959227,8,0,0.866942668799311,0,1,0,-0.189915595855565,-0.42413311037235,-0.337283637979999,-0.104681394295766,-0.032947032572701,-1511.51428383432,-1141.7934498555,-369.720833978812
691,0.333333333333333,0.333333333333333,2.20169602362439,1.87124272091314,0.0354147924249992,0.565849068504758,0.12568221623078,0.080322433959227,8,0,0.866942668799311,0,1,0,-0.189915595855565,-0.42413311037235,-0.337283637979999,-0.104681394295766,-0.032947032572701,-1512.42278074528,-1143.93611898874,-368.486661756546
701,0.333333333333333,0.333333333333333,2.20169602362439,1.87124272091314,0.0354147924249992,0.565849068504758,0.136684334953316,0.080322433959227,8,0,0.866942668799311,0,1,0,-0.278052931278945,-0.367968084290624,-0.337283637979999,-0.104681394295766,-0.032947032572701,-1503.46863491537,-1145.49994303575,-357.968691879624
711,0.333333333333333,0.333333333333333,2.20169602362439,1.87124272091314,0.0198197103478014,0.565849068504758,0.136684334953316,0.080322433959227,8,0,0.866942668799311,0,1,0,-0.278052931278945,-0.367968084290624,-0.337283637979999,-0.104681394295766,-0.1104822199326,-1504.32454179182,-1150.48712835146,-353.837413440351
721,0.333333333333333,0.333333333333333,2.20169602362439,1.87124272091314,0.0198197103478014,0.565849068504758,0.136684334953316,0.080322433959227,8,0,0.866942668799311,0,1,0,-0.203836282854901,-0.398732946114615,-0.368332957988605,-0.104681394295766,-0.1104822199326,-1500.42314673833,-1148.6518558129,-351.771290925428
731,0.333333333333333,0.333333333333333,2.20169602362439,1.87124272091314,0.0022966023441404,0.565849068504758,0.135129993618466,0.080322433959227,8,0,0.866942668799311,0,1,0,-0.203836282854901,-0.398732946114615,-0.368332957988605,-0.104681394295766,-0.1104822199326,-1496.19391381532,-1141.71305407527,-354.480859740046
741,0.333333333333333,0.333333333333333,2.20169602362439,1.97613125639036,0.0022966023441404,0.565849068504758,0.135129993618466,0.080322433959227,8,0,0.866942668799311,0,1,0,-0.203836282854901,-0.398732946114615,-0.368332957988605,-0.104681394295766,-0.262486886885017,-1499.02124912086,-1146.44824252519,-352.573006595675
751,0.333333333333333,0.333333333333333,2.20169602362439,1.97613125639036,0.0473471766710281,0.605372443958186,0.135129993618466,0.0675371751165949,8,0,0.866942668799311,0,1,0,-0.203836282854901,-0.398732946114615,-0.368332957988605,-0.104681394295766,-0.262486886885017,-1505.77234764074,-1150.54585545948,-355.226492181252
761,0.333333333333333,0.333333333333333,2.20169602362439,1.97613125639036,0.0432467943662777,0.605372443958186,0.135129993618466,0.0675371751165949,8,0,0.866942668799311,0,1,0,-0.203836282854901,-0.447854145430028,-0.368332957988605,-0.104681394295766,-0.262486886885017,-1493.87010515697,-1143.09487317112,-350.77523198585
771,0.333333333333333,0.333333333333333,2.20169602362439,1.97613125639036,0.0432467943662777,0.605372443958186,0.135129993618466,0.0675371751165949,8,0,0.866942668799311,0,1,0,-0.191636225953699,-0.447854145430028,-0.372454190859571,-0.104681394295766,-0.262486886885017,-1494.03021043826,-1143.7831545527,-350.247055885555
781,0.333333333333333,0.333333333333333,2.20169602362439,1.9538221928291,0.0619335727905855,0.626484056981281,0.135129993618466,0.0675371751165949,8,0,0.866942668799311,0,1,0,-0.191636225953699,-0.447854145430028,-0.372454190859571,-0.197010980360209,-0.262486886885017,-1495.09742591946,-1140.44671856694,-354.65070735252
791,0.333333333333333,0.333333333333333,2.20169602362439,1.9538221928291,0.0619335727905855,0.626484056981281,0.135129993618466,0.0675371751165949,8,0,0.866942668799311,0,1,0,-0.191636225953699,-0.447854145430028,-0.372454190859571,-0.197010980360209,-0.262486886885017,-1493.73329498212,-1140.81167107966,-352.921623902458
801,0.333333333333333,0.333333333333333,2.20169602362439,1.90783737273887,0.0619335727905855,0.603919489798136,0.135129993618466,0.0803109417879023,8,0,0.866942668799311,0,1,0,-0.191636225953699,-0.447854145430028,-0.372454190859571,-0.197010980360209,-0.0396798275876789,-1501.03238922078,-1139.33990845683,-361.692480763945
811,0.333333333333333,0.333333333333333,2.20169602362439,1.90783737273887,0.0619335727905855,0.603919489798136,0.135129993618466,0.0803109417879023,8,0,0.866942668799311,0,1,0,-0.191636225953699,-0.318444324098528,-0.372454190859571,-0.125860412977635,-0.0396798275876789,-1502.21351761255,-1138.47987156053,-363.733646052026
821,0.333333333333333,0.333333333333333,2.20169602362439,1.87857429431751,0.0619335727905855,0.603919489798136,0.135129993618466,0.0841532055963762,8,0,0.822770607192069,0,1,0,-0.191636225953699,-0.318444324098528,-0.372454190859571,-0.125860412977635,-0.0396798275876789,-1497.39535118184,-1138.03119263797,-359.364158543865
831,0.333333333333333,0.333333333333333,2.24381691077724,2.04575741114095,0.0619335727905855,0.603919489798136,0.135129993618466,0.0841532055963762,8,0,0.822770607192069,0,1,0,-0.0673623777925982,-0.318444324098528,-0.372454190859571,-0.304170699696987,-0.110931524867191,-1508.40430225862,-1139.74628589165,-368.658016366976
841,0.333333333333333,0.333333333333333,2.24381691077724,2.04575741114095,0.051779305273667,0.650187128549442,0.135129993618466,0.0841532055963762,8,0,0.822770607192069,0,1,0,-0.0673623777925982,-0.318444324098528,-0.372454190859571,-0.304170699696987,-0.110931524867191,-1514.64989142291,-1141.6976971791,-372.952194243811
851,0.333333333333333,0.333333333333333,2.24381691077724,2.04575741114095,0.051779305273667,0.650187128549442,0.135129993618466,0.0841532055963762,8,0,0.822770607192069,0,1,0,-0.0673623777925982,-0.318444324098528,-0.372454190859571,-0.148026552889495,-0.110931524867191,-1525.38044340259,-1148.63935567498,-376.741087727611
861,0.333333333333333,0.333333333333333,2.24381691077724,2.04575741114095,0.051779305273667,0.603445388120599,0.135129993618466,0.118381802898366,8,0,0.822770607192069,0,1,0,-0.0606472839601349,-0.318444324098528,-0.372454190859571,-0.148026552889495,-0.110931524867191,-1510.10174912289,-1137.54996254335,-372.551786579543
871,0.333333333333333,0.333333333333333,2.24381691077724,2.28276168210432,0.051779305273667,0.603445388120599,0.135129993618466,0.118381802898366,8,0,0.822770607192069,0,1,0,-0.0606472839601349,-0.318444324098528,-0.372454190859571,-0.072481203498318,-0.110931524867191,-1508.63841556465,-1132.9836824718,-375.654733092856
